holdepladsnr,navn,type nr,type navn,type ikon,etrs89koordinat øst,etrs89koordinat nord,wgs84koordinat bredde,wgs84koordinat længde,rejseplanen herfra,rejseplanen hertil,rejseplanen herframobil,rejseplanen hertilmobil,rejseplanen afgangstavle,rejseplanen ankomsttavle
8601513,Malling st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,574235,6210897,56.0375317392877,10.1914645128694,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601513&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601513&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601513&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601513&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601513&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601513&boardType=arr&time=now&start=yes
8601514,Mølleparken st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,571862,6214757,56.0725681095028,10.1544223551522,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601514&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601514&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601514&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601514&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601514&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601514&boardType=arr&time=now&start=yes
8601515,Mårslet st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,572484,6214340,56.0687283768461,10.1642991825312,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601515&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601515&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601515&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601515&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601515&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601515&boardType=arr&time=now&start=yes
8601519,Odder st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,571795,6203499,55.9714464781095,10.1503355304993,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601519&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601519&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601519&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601519&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601519&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601519&boardType=arr&time=now&start=yes
8601520,Parkvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,571873,6204270,55.9783608317139,10.1517907999,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601520&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601520&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601520&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601520&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601520&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601520&boardType=arr&time=now&start=yes
8601521,Rosenhøj st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,571343,6219695,56.1170038598782,10.1474051457628,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601521&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601521&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601521&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601521&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601521&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601521&boardType=arr&time=now&start=yes
8601522,Rude Havvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,572025,6204885,55.9838626901666,10.1543906691686,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601522&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601522&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601522&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601522&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601522&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601522&boardType=arr&time=now&start=yes
8601523,Tranbjerg st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,570649,6217427,56.0967335223966,10.1356459887441,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601523&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601523&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601523&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601523&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601523&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601523&boardType=arr&time=now&start=yes
8601526,Vilhelmsborg st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,573395,6213840,56.0640980420083,10.1787918862215,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601526&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601526&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601526&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601526&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601526&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601526&boardType=arr&time=now&start=yes
8601528,Øllegårdsvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,570501,6219413,56.1145956717697,10.1337918164595,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601528&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601528&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601528&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601528&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601528&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601528&boardType=arr&time=now&start=yes
8601601,Dronningmølle st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,710657,6222133,56.0977838143101,12.3869553328628,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601601&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601601&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601601&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601601&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601601&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601601&boardType=arr&time=now&start=yes
8601603,Firhøj st (Gilleleje),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,708723,6222089,56.0982373310744,12.3558863428652,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601603&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601603&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601603&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601603&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601603&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601603&boardType=arr&time=now&start=yes
8601604,Gilleleje øst st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705679,6224667,56.1226806454515,12.3090225551001,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601604&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601604&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601604&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601604&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601604&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601604&boardType=arr&time=now&start=yes
8601606,Grønnehave st (Helsingør),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,724914,6216452,56.0403496036276,12.6109115615056,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601606&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601606&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601606&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601606&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601606&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601606&boardType=arr&time=now&start=yes
8601607,Hellebæk st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,721219,6219194,56.0666588051899,12.5539823483401,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601607&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601607&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601607&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601607&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601607&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601607&boardType=arr&time=now&start=yes
8601613,Hornbæk st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,715210,6221404,56.0892183289001,12.4594231961146,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601613&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601613&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601613&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601613&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601613&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601613&boardType=arr&time=now&start=yes
8601615,Horneby Sand st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,713697,6221406,56.0899146455941,12.4351532541512,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601615&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601615&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601615&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601615&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601615&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601615&boardType=arr&time=now&start=yes
8601617,Højstrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,723827,6217159,56.0471983743368,12.5940889590011,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601617&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601617&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601617&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601617&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601617&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601617&boardType=arr&time=now&start=yes
8601620,Karinebæk st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,715790,6220757,56.0831544902548,12.4682052718336,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601620&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601620&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601620&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601620&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601620&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601620&boardType=arr&time=now&start=yes
8601621,Kildekrog st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,712951,6221678,56.0926868784563,12.4234021760898,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601621&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601621&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601621&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601621&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601621&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601621&boardType=arr&time=now&start=yes
8601623,Marienlyst st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,724362,6216751,56.0432895393504,12.6023192461511,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601623&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601623&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601623&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601623&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601623&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601623&boardType=arr&time=now&start=yes
8601625,Saunte st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,716851,6220121,56.0769709774764,12.4847069258949,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601625&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601625&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601625&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601625&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601625&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601625&boardType=arr&time=now&start=yes
8601627,Skibstrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,718589,6220353,56.0782608020262,12.512766523398,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601627&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601627&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601627&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601627&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601627&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601627&boardType=arr&time=now&start=yes
8601630,Stæremosen st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,706340,6223543,56.1123136516155,12.3187679479321,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601630&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601630&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601630&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601630&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601630&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601630&boardType=arr&time=now&start=yes
8601631,Søborg st (Gilleleje),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,707337,6222273,56.1004907738016,12.3337873625328,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601631&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601631&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601631&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601631&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601631&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601631&boardType=arr&time=now&start=yes
8601633,Ålsgårde st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,720217,6220088,56.0751379154447,12.5386547663904,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601633&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601633&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601633&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601633&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601633&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601633&boardType=arr&time=now&start=yes
8601705,Brødeskov st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705046,6199071,55.8933535162711,12.2793307297555,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601705&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601705&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601705&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601705&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601705&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601705&boardType=arr&time=now&start=yes
8601707,Dyssekilde st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,683534,6208333,55.9851397566774,11.9421226096875,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601707&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601707&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601707&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601707&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601707&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601707&boardType=arr&time=now&start=yes
8601709,Frederiksværk st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,688449,6206651,55.9681441269322,12.0196134850457,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601709&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601709&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601709&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601709&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601709&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601709&boardType=arr&time=now&start=yes
8601711,Grimstrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,693853,6201040,55.9156531534797,12.1020336083848,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601711&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601711&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601711&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601711&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601711&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601711&boardType=arr&time=now&start=yes
8601713,Gørløse st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,700272,6198116,55.8867942906427,12.2024087902406,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601713&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601713&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601713&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601713&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601713&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601713&boardType=arr&time=now&start=yes
8601715,Hanehoved st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,687282,6207357,55.9749351578322,12.0014338205261,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601715&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601715&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601715&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601715&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601715&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601715&boardType=arr&time=now&start=yes
8601721,Hundested st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,678047,6205699,55.9635688998776,11.8525471251203,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601721&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601721&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601721&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601721&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601721&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601721&boardType=arr&time=now&start=yes
8601722,Hundested Havn st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,677646,6205931,55.9657992662341,11.8462844322162,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601722&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601722&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601722&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601722&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601722&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601722&boardType=arr&time=now&start=yes
8601723,Kregme st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,690357,6202985,55.9344995318254,12.047550751238,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601723&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601723&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601723&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601723&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601723&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601723&boardType=arr&time=now&start=yes
